college,college_code,course,course_code,regulation,semester,subject_code,subject_name,credits,category,elective_type,record_type
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,UI and UX Design and Human- centered Design,3,Product Development,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Privacy in Communication Networks,3,Security,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Augmented Reality/ Virtual Reality,3,Computing,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Smart IoT Architecture,3,Internet of Things and Smart Applications,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Generative AI and Prompt Engineering,3,Artificial intelligence,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Image and Video Analytics,3,Data Analytics,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Java Spring Boot,3,Product Development,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Mobile Forensics,3,Security,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Edge and Fog Computing,3,Computing,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Wearable Computing,3,Internet of Things and Smart Applications,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Responsible and Equitable AI,3,Artificial intelligence,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Text and Speech Analytics,3,Data Analytics,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,DevOps,3,Product Development,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Web and IoT Security,3,Security,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Granular Computing,3,Computing,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,IoT in 5G Networks,3,Internet of Things and Smart Applications,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Reactive Machines and Self-aware AI,3,Artificial intelligence,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Bioinformatics,3,Data Analytics,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Vibe Coding,3,Product Development,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Cryptocurrency and Blockchain Technologies,3,Security,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Quantum Computing,3,Computing,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,IoT and Smart Cities,3,Internet of Things and Smart Applications,Programme Elective,option
