college,college_code,course,course_code,regulation,semester,subject_code,subject_name,credits,category,elective_type,record_type
RMD,RMD,Information Technology,IT,R2021,6,21CS611,Mobile Application Development Laboratory,2,PC,,core
RMD,RMD,Information Technology,IT,R2021,6,21CS711,Cloud Computing Laboratory,2,PC,,core
RMD,RMD,Information Technology,IT,R2021,6,21IT611,Mini Project-II,1,EEC,,core
RMD,RMD,Information Technology,IT,R2021,6,21CS614,Advanced Aptitude and Coding Skills–II,1,EEC,,core
RMD,RMD,Information Technology,IT,R2021,7,,Open Elective – II*,3,OE,Open Elective,elective
RMD,RMD,Information Technology,IT,R2021,7,,LAB INTEGRATED THEORYCOURSE Professional Elective - IV,3,PE,Programme Elective,elective
RMD,RMD,Information Technology,IT,R2021,7,,Professional Elective - V,3,PE,Programme Elective,elective
RMD,RMD,Information Technology,IT,R2021,7,21IT711,"Innovation, Employability and",3,EEC,,core
RMD,RMD,Information Technology,IT,R2021,7,21IT712,Entrepreneurship Internship,1,EEC,,core
RMD,RMD,Information Technology,IT,R2021,8,21IT811,Project Work,8,EEC,,core
